 Mv1       Mv2        Mvp         lamL       alpha2      alpha3        Omega        protonSI      Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)     Br(H->AA)      Width_H   
1651.57   1653.40    1668.19   8.740E-01   7.203E-01   -7.203E-01     1.192E-01     2.466E-09      0.000E+00       0.000E+00       0.000E+00      2.335E-03      4.268E-03 
1921.49   1934.40    1923.91   -8.455E-01   2.005E-01   -2.005E-01     1.176E-01     1.705E-09      0.000E+00       0.000E+00       0.000E+00      2.328E-03      4.268E-03 
1873.32   1892.33    1887.92   8.885E-01   -1.024E-01   1.024E-01     1.175E-01     1.981E-09      0.000E+00       0.000E+00       0.000E+00      2.323E-03      4.268E-03 
1551.24   1565.19    1568.28   1.048E+00   8.437E-01   -8.437E-01     1.174E-01     4.022E-09      0.000E+00       0.000E+00       0.000E+00      2.328E-03      4.268E-03 
1608.48   1628.09    1622.37   1.385E+00   -8.205E-01   8.205E-01     1.180E-01     6.525E-09      0.000E+00       0.000E+00       0.000E+00      2.291E-03      4.267E-03 
1716.60   1718.04    1733.02   1.292E+00   4.692E-01   -4.692E-01     1.178E-01     4.984E-09      0.000E+00       0.000E+00       0.000E+00      2.314E-03      4.268E-03 
1315.48   1330.98    1325.55   1.187E+00   9.496E-01   -9.496E-01     1.178E-01     7.168E-09      0.000E+00       0.000E+00       0.000E+00      2.261E-03      4.267E-03 
1970.99   1990.71    1980.44   2.093E+00   -2.329E-01   2.329E-01     1.189E-01     9.929E-09      0.000E+00       0.000E+00       0.000E+00      2.254E-03      4.267E-03 
1917.19   1930.74    1924.39   -4.567E-01   6.383E-01   -6.383E-01     1.194E-01     4.997E-10      0.000E+00       0.000E+00       0.000E+00      2.337E-03      4.268E-03 
1746.71   1747.55    1752.71   -1.117E+00   -2.491E-01   2.491E-01     1.179E-01     3.599E-09      0.000E+00       0.000E+00       0.000E+00      2.369E-03      4.268E-03 
1706.29   1708.82    1716.55   -5.382E-01   7.619E-01   -7.619E-01     1.194E-01     8.761E-10      0.000E+00       0.000E+00       0.000E+00      2.367E-03      4.268E-03 
1731.05   1742.12    1749.53   1.530E+00   9.884E-01   -9.884E-01     1.178E-01     6.878E-09      0.000E+00       0.000E+00       0.000E+00      2.314E-03      4.268E-03 
1867.30   1881.13    1871.14   -6.226E-01   4.385E-01   -4.385E-01     1.192E-01     9.791E-10      0.000E+00       0.000E+00       0.000E+00      2.329E-03      4.268E-03 
1899.75   1914.37    1910.97   2.289E+00   6.967E-01   -6.967E-01     1.193E-01     1.278E-08      0.000E+00       0.000E+00       0.000E+00      2.251E-03      4.267E-03 
994.04   994.51    994.19   5.775E-01   7.981E-01   -7.981E-01     1.193E-01     2.970E-09      0.000E+00       0.000E+00       0.000E+00      2.203E-03      4.267E-03 
1334.50   1353.25    1343.38   7.496E-01   2.708E-01   -2.708E-01     1.174E-01     2.778E-09      0.000E+00       0.000E+00       0.000E+00      2.288E-03      4.267E-03 
1325.34   1339.45    1339.90   9.125E-01   2.184E-02   -2.184E-02     1.185E-01     4.173E-09      0.000E+00       0.000E+00       0.000E+00      2.316E-03      4.268E-03 
1525.36   1540.16    1539.15   1.596E+00   3.994E-01   -3.994E-01     1.184E-01     9.637E-09      0.000E+00       0.000E+00       0.000E+00      2.274E-03      4.267E-03 
1556.16   1566.61    1565.62   1.728E+00   -6.920E-01   6.920E-01     1.194E-01     1.086E-08      0.000E+00       0.000E+00       0.000E+00      2.242E-03      4.267E-03 
1048.39   1060.20    1053.94   6.444E-01   5.154E-01   -5.154E-01     1.177E-01     3.325E-09      0.000E+00       0.000E+00       0.000E+00      2.252E-03      4.267E-03 
1910.11   1923.13    1925.38   2.276E+00   2.624E-01   -2.624E-01     1.192E-01     1.250E-08      0.000E+00       0.000E+00       0.000E+00      2.273E-03      4.267E-03 
1584.14   1595.76    1590.27   -4.668E-01   -4.392E-01   4.392E-01     1.181E-01     7.645E-10      0.000E+00       0.000E+00       0.000E+00      2.347E-03      4.268E-03 
1893.99   1899.21    1911.46   7.318E-01   7.443E-01   -7.443E-01     1.192E-01     1.315E-09      0.000E+00       0.000E+00       0.000E+00      2.343E-03      4.268E-03 
1555.78   1573.11    1569.51   1.537E+00   9.149E-01   -9.149E-01     1.189E-01     8.595E-09      0.000E+00       0.000E+00       0.000E+00      2.279E-03      4.267E-03 
1797.61   1799.04    1806.53   1.928E+00   2.873E-01   -2.873E-01     1.192E-01     1.013E-08      0.000E+00       0.000E+00       0.000E+00      2.247E-03      4.267E-03 
1853.73   1872.96    1869.67   1.903E+00   -3.084E-01   3.084E-01     1.176E-01     9.279E-09      0.000E+00       0.000E+00       0.000E+00      2.288E-03      4.267E-03 
1922.07   1933.95    1922.60   1.825E+00   9.650E-01   -9.650E-01     1.185E-01     7.944E-09      0.000E+00       0.000E+00       0.000E+00      2.216E-03      4.267E-03 
1982.44   1998.74    1982.79   -4.677E-01   4.372E-01   -4.372E-01     1.188E-01     4.902E-10      0.000E+00       0.000E+00       0.000E+00      2.302E-03      4.268E-03 
1979.22   1998.32    1996.32   2.036E+00   4.013E-01   -4.013E-01     1.175E-01     9.316E-09      0.000E+00       0.000E+00       0.000E+00      2.293E-03      4.268E-03 
1736.53   1751.44    1739.71   1.646E+00   1.510E-01   -1.510E-01     1.188E-01     7.914E-09      0.000E+00       0.000E+00       0.000E+00      2.224E-03      4.267E-03 
1570.38   1585.61    1575.10   1.483E+00   -2.350E-01   2.350E-01     1.195E-01     7.852E-09      0.000E+00       0.000E+00       0.000E+00      2.228E-03      4.267E-03 
1620.90   1639.41    1621.77   4.253E-01   2.102E-01   -2.102E-01     1.186E-01     6.063E-10      0.000E+00       0.000E+00       0.000E+00      2.266E-03      4.267E-03 
1663.43   1670.89    1676.46   -5.087E-02   1.733E-01   -1.733E-01     1.173E-01     8.236E-12      0.000E+00       0.000E+00       0.000E+00      2.361E-03      4.268E-03 
993.11   993.56    995.63   6.108E-01   -8.233E-01   8.233E-01     1.185E-01     3.328E-09      0.000E+00       0.000E+00       0.000E+00      2.221E-03      4.267E-03 
1822.74   1835.28    1823.53   1.683E+00   -4.748E-01   4.748E-01     1.189E-01     7.505E-09      0.000E+00       0.000E+00       0.000E+00      2.216E-03      4.267E-03 
1418.78   1425.59    1433.69   1.294E+00   -9.573E-01   9.573E-01     1.186E-01     7.327E-09      0.000E+00       0.000E+00       0.000E+00      2.294E-03      4.268E-03 
1111.53   1117.11    1116.13   -3.659E-01   4.279E-01   -4.279E-01     1.177E-01     9.537E-10      0.000E+00       0.000E+00       0.000E+00      2.365E-03      4.268E-03 
1804.75   1808.75    1813.00   2.041E+00   -9.270E-01   9.270E-01     1.182E-01     1.126E-08      0.000E+00       0.000E+00       0.000E+00      2.239E-03      4.267E-03 
1090.22   1091.04    1100.59   6.651E-01   -2.308E-01   2.308E-01     1.188E-01     3.275E-09      0.000E+00       0.000E+00       0.000E+00      2.296E-03      4.268E-03 
1848.00   1856.57    1865.45   1.901E+00   9.068E-01   -9.068E-01     1.192E-01     9.315E-09      0.000E+00       0.000E+00       0.000E+00      2.296E-03      4.268E-03 
1792.75   1796.21    1797.24   1.942E+00   -7.869E-02   7.869E-02     1.175E-01     1.033E-08      0.000E+00       0.000E+00       0.000E+00      2.223E-03      4.267E-03 
1285.75   1291.26    1294.51   1.233E+00   4.732E-01   -4.732E-01     1.182E-01     8.090E-09      0.000E+00       0.000E+00       0.000E+00      2.244E-03      4.267E-03 
1783.09   1794.77    1800.13   1.929E+00   2.245E-01   -2.245E-01     1.183E-01     1.031E-08      0.000E+00       0.000E+00       0.000E+00      2.290E-03      4.267E-03 
1698.77   1710.06    1709.10   1.997E+00   5.181E-01   -5.181E-01     1.174E-01     1.217E-08      0.000E+00       0.000E+00       0.000E+00      2.245E-03      4.267E-03 
1941.63   1959.04    1959.91   1.568E+00   -2.164E-01   2.164E-01     1.174E-01     5.741E-09      0.000E+00       0.000E+00       0.000E+00      2.315E-03      4.268E-03 
1936.09   1945.11    1946.87   2.357E+00   6.207E-02   -6.207E-02     1.195E-01     1.305E-08      0.000E+00       0.000E+00       0.000E+00      2.249E-03      4.267E-03 
1226.47   1229.32    1238.97   1.751E-01   9.986E-01   -9.986E-01     1.191E-01     1.794E-10      0.000E+00       0.000E+00       0.000E+00      2.365E-03      4.268E-03 
1513.01   1520.69    1523.18   1.654E+00   -4.004E-01   4.004E-01     1.181E-01     1.052E-08      0.000E+00       0.000E+00       0.000E+00      2.247E-03      4.267E-03 
1909.93   1911.21    1927.11   1.036E+00   4.379E-01   -4.379E-01     1.196E-01     2.591E-09      0.000E+00       0.000E+00       0.000E+00      2.330E-03      4.268E-03 
1803.99   1805.70    1819.26   2.097E-01   3.921E-01   -3.921E-01     1.172E-01     1.189E-10      0.000E+00       0.000E+00       0.000E+00      2.356E-03      4.268E-03 
1604.04   1607.40    1605.29   1.558E+00   1.853E-01   -1.853E-01     1.176E-01     8.304E-09      0.000E+00       0.000E+00       0.000E+00      2.206E-03      4.267E-03 
1092.91   1099.93    1097.77   8.452E-01   -1.443E-01   1.443E-01     1.193E-01     5.264E-09      0.000E+00       0.000E+00       0.000E+00      2.227E-03      4.267E-03 
1809.27   1816.44    1810.71   -1.269E+00   -4.482E-01   4.482E-01     1.186E-01     4.330E-09      0.000E+00       0.000E+00       0.000E+00      2.346E-03      4.268E-03 
1887.12   1887.38    1892.31   -1.349E+00   -3.479E-01   3.479E-01     1.196E-01     4.501E-09      0.000E+00       0.000E+00       0.000E+00      2.364E-03      4.268E-03 
1021.27   1029.01    1030.87   5.691E-01   -8.669E-01   8.669E-01     1.179E-01     2.732E-09      0.000E+00       0.000E+00       0.000E+00      2.297E-03      4.268E-03 
1697.96   1702.38    1715.15   1.385E+00   4.196E-01   -4.196E-01     1.186E-01     5.859E-09      0.000E+00       0.000E+00       0.000E+00      2.313E-03      4.268E-03 
1254.07   1256.73    1268.09   4.364E-01   -7.781E-01   7.781E-01     1.185E-01     1.066E-09      0.000E+00       0.000E+00       0.000E+00      2.352E-03      4.268E-03 
1489.95   1504.93    1501.10   2.528E-01   -3.809E-01   3.809E-01     1.190E-01     2.534E-10      0.000E+00       0.000E+00       0.000E+00      2.339E-03      4.268E-03 
1554.44   1571.87    1557.62   1.189E+00   -9.201E-02   9.201E-02     1.178E-01     5.154E-09      0.000E+00       0.000E+00       0.000E+00      2.234E-03      4.267E-03 
949.44   957.37    950.38   4.161E-01   5.893E-01   -5.893E-01     1.176E-01     1.690E-09      0.000E+00       0.000E+00       0.000E+00      2.228E-03      4.267E-03 
1848.87   1867.21    1866.00   1.551E+00   -4.801E-01   4.801E-01     1.194E-01     6.195E-09      0.000E+00       0.000E+00       0.000E+00      2.309E-03      4.268E-03 
1827.87   1833.45    1844.84   6.050E-01   -3.102E-01   3.102E-01     1.195E-01     9.647E-10      0.000E+00       0.000E+00       0.000E+00      2.347E-03      4.268E-03 
1458.29   1458.70    1473.66   6.776E-01   -6.444E-01   6.444E-01     1.182E-01     1.901E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1633.65   1651.64    1649.35   1.497E+00   9.192E-01   -9.192E-01     1.180E-01     7.397E-09      0.000E+00       0.000E+00       0.000E+00      2.297E-03      4.268E-03 
1137.85   1144.63    1138.88   -5.404E-01   -5.518E-01   5.518E-01     1.176E-01     1.985E-09      0.000E+00       0.000E+00       0.000E+00      2.352E-03      4.268E-03 
1778.61   1786.82    1793.61   2.332E-01   5.544E-01   -5.544E-01     1.188E-01     1.514E-10      0.000E+00       0.000E+00       0.000E+00      2.354E-03      4.268E-03 
1971.41   1990.07    1986.76   9.921E-01   -1.021E-01   1.021E-01     1.195E-01     2.230E-09      0.000E+00       0.000E+00       0.000E+00      2.322E-03      4.268E-03 
1955.87   1968.99    1971.46   5.049E-01   -6.316E-01   6.316E-01     1.192E-01     5.868E-10      0.000E+00       0.000E+00       0.000E+00      2.341E-03      4.268E-03 
1498.76   1514.11    1507.23   1.523E+00   5.045E-01   -5.045E-01     1.192E-01     9.086E-09      0.000E+00       0.000E+00       0.000E+00      2.243E-03      4.267E-03 
1927.39   1939.75    1946.34   1.827E+00   8.684E-01   -8.684E-01     1.194E-01     7.914E-09      0.000E+00       0.000E+00       0.000E+00      2.309E-03      4.268E-03 
1912.55   1918.43    1921.22   2.263E+00   6.869E-01   -6.869E-01     1.177E-01     1.233E-08      0.000E+00       0.000E+00       0.000E+00      2.240E-03      4.267E-03 
1793.40   1800.83    1811.81   1.151E+00   1.019E-02   -1.019E-02     1.192E-01     3.625E-09      0.000E+00       0.000E+00       0.000E+00      2.332E-03      4.268E-03 
1249.78   1266.04    1252.48   2.304E-01   5.982E-01   -5.982E-01     1.188E-01     2.991E-10      0.000E+00       0.000E+00       0.000E+00      2.283E-03      4.267E-03 
1105.36   1112.29    1114.66   6.153E-02   -7.896E-01   7.896E-01     1.195E-01     2.726E-11      0.000E+00       0.000E+00       0.000E+00      2.357E-03      4.268E-03 
1289.61   1298.51    1304.57   5.988E-01   2.532E-02   -2.532E-02     1.173E-01     1.898E-09      0.000E+00       0.000E+00       0.000E+00      2.344E-03      4.268E-03 
1996.13   2015.79    2006.08   4.329E-01   -7.938E-01   7.938E-01     1.189E-01     4.143E-10      0.000E+00       0.000E+00       0.000E+00      2.316E-03      4.268E-03 
1453.70   1473.20    1459.62   7.633E-01   -5.551E-01   5.551E-01     1.195E-01     2.427E-09      0.000E+00       0.000E+00       0.000E+00      2.272E-03      4.267E-03 
1732.13   1734.82    1747.05   1.667E+00   -9.379E-01   9.379E-01     1.182E-01     8.152E-09      0.000E+00       0.000E+00       0.000E+00      2.288E-03      4.267E-03 
1426.55   1443.84    1437.62   4.938E-01   3.301E-01   -3.301E-01     1.178E-01     1.055E-09      0.000E+00       0.000E+00       0.000E+00      2.324E-03      4.268E-03 
1337.16   1340.33    1347.84   -1.726E-01   -2.312E-02   2.312E-02     1.195E-01     1.467E-10      0.000E+00       0.000E+00       0.000E+00      2.374E-03      4.268E-03 
1665.15   1668.76    1680.86   3.823E-01   -4.586E-01   4.586E-01     1.193E-01     4.641E-10      0.000E+00       0.000E+00       0.000E+00      2.355E-03      4.268E-03 
1949.62   1959.98    1959.93   -4.023E-01   2.359E-01   -2.359E-01     1.191E-01     3.750E-10      0.000E+00       0.000E+00       0.000E+00      2.349E-03      4.268E-03 
1670.93   1685.60    1686.04   6.064E-01   -7.657E-01   7.657E-01     1.182E-01     1.160E-09      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1426.80   1439.13    1434.88   1.476E+00   4.178E-01   -4.178E-01     1.184E-01     9.416E-09      0.000E+00       0.000E+00       0.000E+00      2.236E-03      4.267E-03 
1382.93   1400.35    1386.04   2.105E-01   8.933E-01   -8.933E-01     1.184E-01     2.040E-10      0.000E+00       0.000E+00       0.000E+00      2.289E-03      4.267E-03 
1490.48   1491.02    1504.50   1.566E-01   1.455E-01   -1.455E-01     1.175E-01     9.714E-11      0.000E+00       0.000E+00       0.000E+00      2.364E-03      4.268E-03 
1704.94   1715.10    1704.97   -1.023E+00   4.823E-01   -4.823E-01     1.184E-01     3.173E-09      0.000E+00       0.000E+00       0.000E+00      2.334E-03      4.268E-03 
1823.21   1835.84    1842.07   1.561E+00   -9.512E-01   9.512E-01     1.184E-01     6.454E-09      0.000E+00       0.000E+00       0.000E+00      2.317E-03      4.268E-03 
1905.62   1913.68    1918.11   2.298E+00   -5.131E-01   5.131E-01     1.178E-01     1.280E-08      0.000E+00       0.000E+00       0.000E+00      2.258E-03      4.267E-03 
1033.18   1042.60    1041.79   6.313E-01   5.092E-01   -5.092E-01     1.186E-01     3.285E-09      0.000E+00       0.000E+00       0.000E+00      2.280E-03      4.267E-03 
1588.30   1593.11    1598.78   -3.904E-01   -6.610E-01   6.610E-01     1.177E-01     5.319E-10      0.000E+00       0.000E+00       0.000E+00      2.369E-03      4.268E-03 
1520.14   1538.01    1526.06   1.739E-01   -1.242E-02   1.242E-02     1.189E-01     1.153E-10      0.000E+00       0.000E+00       0.000E+00      2.310E-03      4.268E-03 
1213.12   1229.70    1218.63   3.830E-01   9.555E-01   -9.555E-01     1.186E-01     8.772E-10      0.000E+00       0.000E+00       0.000E+00      2.290E-03      4.267E-03 
1391.73   1404.57    1396.92   -2.790E-01   7.829E-01   -7.829E-01     1.175E-01     3.538E-10      0.000E+00       0.000E+00       0.000E+00      2.340E-03      4.268E-03 
1917.60   1920.88    1920.98   -1.455E+00   5.683E-01   -5.683E-01     1.173E-01     5.068E-09      0.000E+00       0.000E+00       0.000E+00      2.357E-03      4.268E-03 
1774.05   1793.88    1787.43   1.778E+00   8.288E-01   -8.288E-01     1.195E-01     8.842E-09      0.000E+00       0.000E+00       0.000E+00      2.277E-03      4.267E-03 
1583.49   1599.66    1587.31   1.396E+00   9.164E-01   -9.164E-01     1.184E-01     6.847E-09      0.000E+00       0.000E+00       0.000E+00      2.228E-03      4.267E-03 
1507.04   1526.42    1514.16   1.162E+00   8.281E-01   -8.281E-01     1.188E-01     5.233E-09      0.000E+00       0.000E+00       0.000E+00      2.257E-03      4.267E-03 
1130.53   1137.80    1142.87   7.404E-01   -4.788E-01   4.788E-01     1.194E-01     3.775E-09      0.000E+00       0.000E+00       0.000E+00      2.307E-03      4.268E-03 
1854.73   1869.54    1857.43   1.778E+00   7.517E-01   -7.517E-01     1.186E-01     8.095E-09      0.000E+00       0.000E+00       0.000E+00      2.225E-03      4.267E-03 
1476.46   1492.17    1486.07   1.513E+00   -7.428E-01   7.428E-01     1.173E-01     9.249E-09      0.000E+00       0.000E+00       0.000E+00      2.249E-03      4.267E-03 
1801.82   1812.13    1819.24   7.896E-01   4.232E-01   -4.232E-01     1.195E-01     1.691E-09      0.000E+00       0.000E+00       0.000E+00      2.342E-03      4.268E-03 
1801.82   1821.48    1805.42   1.312E+00   -8.103E-01   8.103E-01     1.173E-01     4.668E-09      0.000E+00       0.000E+00       0.000E+00      2.246E-03      4.267E-03 
